target	regulator	var.exp.median
Dohh	Prdm11	0.268642
Rnf181	Esr2	0.28653
Fam13c	Tbx4	0.23459699999999997
Eif5	Fev	0.24803000000000003
Ankrd6	Trp53	0.307199
Dmxl2	Hes5	0.26405300000000004
Ptges2	Rfx3	0.239813
Plpp2	Barx2	0.26918400000000003
Man2b2	Hoxa1	0.214881
Ptgs1	XP_006525770.1	0.22188400000000003
Gm43064	XP_006525770.1	0.22188400000000003
Herc1	Nr2f6	0.370622
Spen	Zfp42	0.20397300000000002
Ywhab	Hnf4a	0.269907
Psmc6	Zbtb33	0.299736
Rfwd3	Nfe2l2	0.26597800000000005
Nek7	Arnt2	0.23968499999999998
Rnasel	Tcf3	0.242608
Gm2061	Relb	0.276934
Gm27017	Stat5b	0.221358
Tpi1	Hic1	0.260125
Cct7	Creb3l2	0.147818
Psmd13	Rxrg	0.219205
Gm42715	Nfe2l2	0.2538
Nab1	Mypop	0.207071
Zfp622	Hoxa13	0.249798
Kctd12	Zfp740	0.222825
Hspb3	Zfx	0.332333
Zfp51	Egr1	0.19984000000000002
Chst2	Nhlh1	0.242353
Smad2	Lhx5	0.231188
Rps27a	Cic	0.263909
Minos1	Hoxa1	0.24994899999999998
9530077C05Rik	Ahr	0.364742
mt-Nd5	Zbtb1	0.263482
Slc35b1	Grhl2	0.232812
Sertm1	Zfp57	0.20466700000000002
Haus2	Gcm1	0.258155
Ccdc66	Dlx2	0.231713
Pno1	Elf4	0.290639
Ifngr2	Zbtb14	0.199768
Impact	Foxd3	0.23475
Mid2	Myf5	0.268933
Siah3	Barx2	0.23873200000000003
Gm15853	Pax7	0.220291
Psmc4	Irf2	0.197075
Rimklb	Hoxa13	0.271254
Stmn4	Stat4	0.23883400000000002
Narfl	Stat6	0.19192
Cdc42ep5	Osr2	0.240218
Gm8394	Sox18	0.24486799999999997
Gm15704	Hmga2	0.284057
Gm9916	Hmga2	0.284057
4930426L09Rik	Hmga2	0.284057
Cdkl3	Otx1	0.2013
Gm42421	Nhlh1	0.221538
Msc	Esrrg	0.230985
Ptp4a3	Grhl2	0.229115
Fip1l1	Pou3f2	0.20905900000000002
Mgst3	Rbpj	0.181753
Fam185a	Nr1i2	0.21999699999999997
Shisa9	Nfib	0.234646
Gm15853	Vax1	0.24856599999999998
Eif3f	Elf1	0.22066999999999998
Fam13b	Irf4	0.24031999999999998
Gm44053	Six3	0.23880700000000002
Gm26759	Six3	0.23880700000000002
Igsf1	Esrrg	0.23726
Pcdh19	Fosl1	0.24486100000000002
Rpl18	Cic	0.181591
Ptges3l	Nfib	0.225098
Acat2	Foxj3	0.194275
Grem1	Meox1	0.156628
Gm15743	Irf9	0.197535
Kcnrg	Srebf1	0.218927
Gadd45b	Nfib	0.178537
Anks6	Nfib	0.229771
Med13l	Nr2f1	0.206071
Rab7b	Vax1	0.221417
Serpinf1	Vax1	0.221417
Gm27209	Vax1	0.221417
Cdr2	Zfp57	0.204073
Cox15	Zfp410	0.20118699999999998
Gmps	Irf9	0.203707
Tnfaip8l1	Tcf21	0.272423
Nmrk1	Npas2	0.207368
Pgam5	Etv3	0.220058
Gm6569	Mybl1	0.241409
Gm10629	Ovol2	0.207144
Pdhb	Cux2	0.273343
Sptbn1	Prdm5	0.208833
Cit	Tal1	0.248783
Ctnnd2	Barx2	0.180921
Eef1g	Elk4	0.229942
Ltbp4	Esrrg	0.22888000000000003
Src	Zfp300	0.258285
D10Wsu102e	Arntl	0.229079
Rnls	Sox8	0.210594
Rprml	Barx2	0.24218
Dalir	Tef	0.24709299999999998
B830012L14Rik	Nkx2-2	0.221291
Usp4	Sox2	0.210375
Pnldc1	Atf3	0.198358
Bbc3	Klf7	0.187156
Pgr	Nhlh1	0.19393
Qdpr	Zbtb3	0.22316399999999997
Zbtb3	Ahctf1	0.240587
Ankrd13b	Tfap2e	0.184193
Klhdc3	Myrf	0.22065900000000002
Taco1	Homez	0.182058
Rab6b	Grhl2	0.200273
Atat1	Zscan4c	0.216871
Gm5577	E2f2	0.23202399999999998
Cacng7	Tbx3	0.21452399999999996
Usp2	Nfib	0.190616
Gm14246	Esrrg	0.20008800000000002
D030068K23Rik	Esrrg	0.20008800000000002
Cpxm2	Esrrg	0.20008800000000002
Adamts18	Lhx6	0.18934
Gm43137	Sohlh2	0.207256
Fkbp4	Creb3l2	0.207652
Hira	Tal1	0.208081
Gm11851	Irf2	0.259004
Sox9	Homez	0.23370100000000002
Frmpd3	Zfp57	0.22529699999999997
Cfap77	Sox18	0.21640500000000001
Synrg	Dlx2	0.230983
Parg	Hoxd11	0.20524099999999998
Acyp1	Tead1	0.180422
Cacna1c	Uncx	0.183418
Srl	Tgif1	0.207637
Tomm6os	Nkx2-3	0.218058
Rapgef4	Homez	0.20653000000000002
Sox2	Dlx1	0.226971
Plxna4os1	Prdm5	0.182476
Rint1	E2f5	0.21502600000000002
Trim28	Mxi1	0.206414
Zfp882	Vax1	0.218781
Slc38a9	Ppara	0.202881
Kin	Dlx2	0.208421
Slc1a7	Rfx4	0.221573
Slc24a3	Nr1i3	0.225419
Ubald1	Uncx	0.231323
Prpf3	Nr2f1	0.16561700000000001
Jagn1	Thap11	0.19246
Rbm3os	Nfic	0.22054
Phf1	Irf8	0.23395
Commd1	Zfp637	0.166805
Mlec	Insm1	0.19866099999999998
Arcn1	Nkx6-3	0.235627
Dnajb5	Rfx7	0.194571
Pcnt	Hmga2	0.198121
Vegfb	Barx2	0.189725
Stox1	Barx2	0.20344
Sfpq	Zfp42	0.197233
Acp2	Nr1d1	0.172424
Ccdc63	Nfkb2	0.212544
Ppm1e	Mafg	0.207273
Gm21994	Atoh1	0.19121300000000002
Tmem196	Atoh1	0.19121300000000002
Slc25a2	Atoh1	0.19121300000000002
Gm26853	Shox2	0.154461
Lypd6	Hic1	0.244115
Gadd45a	Uncx	0.183
Gm9797	Cdx1	0.199322
Cacna2d1	Cdx1	0.199322
Asic4	Zfp691	0.221721
Slc41a3	Xbp1	0.17291700000000002
Ddit3	Trp73	0.24908200000000003
St8sia4	Hnf1b	0.199715
Tmem41b	Hoxc12	0.16523
Kcnip2	Zbtb14	0.14903
Acad9	Rfx7	0.197401
Ccdc28a	Tfap2c	0.2029
Rpl14	Foxk1	0.193876
Fam131a	Pknox1	0.169426
Sdhc	Mycn	0.140757
Capza1	Tcf7l1	0.179201
Mylpf	Vax1	0.153126
Rdh12	Homez	0.208997
G630030J09Rik	Max	0.18438800000000002
Ap3s2	Rxrg	0.16788599999999998
Ufsp2	Zbtb3	0.134393
C2cd4c	Nkx6-1	0.204243
Snrpe	Zbtb33	0.196674
Cycs	Mlxip	0.170744
Masp2	Nfatc3	0.182606
Camk2a	Rfx6	0.18521600000000002
Banp	Zbtb33	0.1745
Lamtor5	Prdm11	0.17580199999999999
Pqlc2	Nr2f6	0.201388
2610008E11Rik	Dlx2	0.182858
Tbc1d2b	Hmga2	0.218748
A730017C20Rik	Sox5	0.165601
Mblac1	Tfe3	0.171967
Zc3h3	Taf1	0.17641400000000002
Tab1	Zfp711	0.198831
Pigz	Hand1	0.139716
Sytl2	Sox18	0.22626999999999997
Pdf	Elf5	0.167198
Cops8	Sox4	0.183084
Zadh2	Vax1	0.20109100000000002
Hspa12a	Homez	0.21050500000000003
Pebp4	Mxi1	0.195142
Vat1l	Barhl1	0.224217
Hipk3	Pou4f3	0.226319
Wbscr25	Esrrg	0.17363199999999998
Pgam2	Esrrg	0.17363199999999998
G630016G05Rik	Esrrg	0.17363199999999998
Aldh1a3	Esrrg	0.17363199999999998
Mal2	En2	0.176825
Ehd1	Pparg	0.19909100000000002
Rad1	Vax1	0.2006
Chmp6	Lhx5	0.212131
Tmem44	Sohlh2	0.179867
Uqcrh	Hnf4a	0.21845599999999998
Fut9	Vax1	0.21368299999999998
Prr7	Barx2	0.182582
Phf7	Arid3a	0.185141
Mbtps1	Hnf1a	0.165562
Gm28523	Zfx	0.191228
Man1a2	Myog	0.171284
Tmem110	Otx1	0.172745
Ppp1r3c	Gabpa	0.16789500000000002
Srek1ip1	Sox4	0.165691
Usp36	Pbx3	0.156558
Arhgap18	Vax1	0.175137
Tmc2	Nr2f6	0.204097
Rnf113a1	Gata6	0.212581
Mrpl12	Hoxa1	0.169935
Sart3	Gm5294	0.205379
Nkpd1	Xbp1	0.162686
Nf1	Gmeb1	0.137714
9330182L06Rik	Hic1	0.153276
Wdr54	Esrrg	0.174016
Prox2	Hoxb13	0.197215
Fancl	Nr2f1	0.23132399999999997
Rps5	Elk4	0.17944000000000002
Ppp2ca	Sox4	0.172645
Cpm	Prdm5	0.171515
B930082K07Rik	Sox18	0.137458
Grid2	Hic1	0.189165
Erf	Hif1a	0.191721
Fbxl22	Prdm5	0.15046800000000002
Trim13	Mxi1	0.178207
A930015D03Rik	Jdp2	0.147335
Abca6	Hmga2	0.22789299999999998
Zbtb22	Prdm1	0.21287399999999998
Fuom	Zfp637	0.14006500000000002
Paf1	Pou2f2	0.13205
Styk1	Barx2	0.147756
Psma3	Onecut1	0.130548
Magi2	Zfp3	0.181321
Nradd	Hnf1a	0.19358
Kif17	Barx2	0.203346
Slc39a6	Lhx8	0.159834
Ube2w	Hnf4a	0.15173299999999998
Gm4631	Dlx1	0.183035
Nmnat3	Relb	0.16497699999999998
Itpr1	Mafg	0.14356300000000002
Ccdc137	Six4	0.23299099999999998
Bdh2	Esrrg	0.147991
Tspyl4	Srebf1	0.18292
Stx19	E2f5	0.155469
Uqcrc2	Srebf1	0.154051
Rai2	Foxj1	0.17908
Ilf3	Mxi1	0.167329
9330159F19Rik	Hoxa9	0.176284
Ccdc85b	Irf2	0.169336
Vav3	Hmg20b	0.15574200000000002
Supt16	Zfp42	0.130197
Efnb2	Zbtb14	0.165665
Kcne1l	EDL38120.1	0.163424
Cry1	Gata4	0.142251
Cdh13	Zbtb14	0.149325
Trpc3	Nfib	0.206069
Far2	Hic1	0.158429
Wdr74	Zbtb33	0.16906300000000002
Pcdh7	Evx2	0.163899
Ptprz1	Vax1	0.183442
Zfp799	Atf4	0.138396
Zfp462	Gli3	0.15521400000000002
Rfng	Max	0.196951
Klhdc2	Hoxb9	0.18371600000000002
Diras1	Hnf1a	0.136494
B3gnt9	Barx2	0.146612
Gm17509	Six3	0.186135
Osbpl1a	Homez	0.16023099999999998
Nupr1l	Srebf1	0.170679
1700028J19Rik	Mecp2	0.158333
Pml	Nkx6-3	0.19261099999999998
Aif1l	Mafg	0.144286
Daam2	Junb	0.14335699999999998
Gm16630	Junb	0.14335699999999998
Bcl6b	Nkx2-3	0.149957
Pip5kl1	Esrrg	0.17496099999999998
Ppp2r5b	Tcf21	0.134972
Casd1	Hey2	0.10491199999999999
Rras2	Nkx2-4	0.184476
Timp3	Mtf1	0.16917000000000001
Gm42878	Tbx2	0.174523
Nf1	Pou4f3	0.152141
Qrsl1	Foxj1	0.151369
Pou6f2	Irf7	0.112988
Ttc39c	Rfx4	0.17766500000000002
Cenpt	Irf2	0.170592
Cfap43	Hmga2	0.194169
Mkx	Hoxa9	0.172494
Sri	Foxo1	0.156824
Gpr171	Sry	0.189753
Lrp1	Pax2	0.16656600000000002
Rpl23	Elk4	0.181082
Dpp8	Tfap2a	0.20798699999999998
Gm26786	Nkx2-3	0.150544
Stk19	Runx3	0.145512
Ryr2	Elk1	0.114619
Gm13629	Foxj1	0.15101099999999998
Kcnt1	Gmeb1	0.15621
Ptcd1	Srebf1	0.144022
Cnn3	Dlx1	0.149168
Zdhhc4	Irf7	0.102861
Trbc2	Stat2	0.154573
Gm5868	Xbp1	0.181633
Efhc1	Xbp1	0.181633
Fam98a	Spdef	0.132617
Gm9920	Hoxb7	0.142713
Prx	Hoxb7	0.142713
1700028J19Rik	E2f5	0.141264
Atxn1l	Myrf	0.158777
Gm10110	Spdef	0.147445
Gm28529	Hmga2	0.179755
Xlr3b	Irf2	0.11853499999999999
Trpc1	Pbx1	0.154788
Trdmt1	Homez	0.110231
Pigz	Irf9	0.10334700000000001
Opn3	Hlf	0.15659
Kin	Etv2	0.134487
Slc35a2	Zbtb7a	0.170683
Tmem132b	Zbtb14	0.101757
Tmem156	Mnt	0.156591
Scara3	Gm5294	0.115058
Gm28784	Fosl1	0.13509200000000002
Zfp326	Mxi1	0.140193
Atp6v1c1	Jdp2	0.075632
Pip5kl1	Barx2	0.145771
BC030499	Zfp202	0.122347
Zfp952	Sox8	0.124552
Nqo1	Tbx2	0.188088
Rsl1d1	Nkx2-2	0.15704300000000002
Zxdc	Etv3	0.140759
Rnf215	Tfap2e	0.11041300000000001
Chd8	Nfe2l2	0.166554
Garnl3	Zbtb14	0.151918
A730015C16Rik	Foxo4	0.10944200000000001
5031415H12Rik	Zfp57	0.16888
Mllt3	Pax2	0.128426
Gpam	Ebf1	0.10823699999999999
Ftx	Zfp637	0.154476
Fut4	Prdm1	0.098582
Pid1	Zfp57	0.119307
Atl2	Prdm1	0.11963
Dnaja1	Irf2	0.153884
Wdr17	Stat1	0.151532
Gm26760	Prdm5	0.152504
Rbm5	Zfx	0.094858
G6pdx	Gfi1b	0.065926
Ndufab1	Hand1	0.098351
Gnaz	Hic1	0.12215899999999999
Kat6a	Tcf3	0.152259
Cdan1	Batf	0.132852
Zfp507	Hmga2	0.145474
4930513D17Rik	Klf4	0.10903900000000001
Nkx2-3	Zfp57	0.100049
Polr3b	Six4	0.155772
Ddx43	Sohlh2	0.145292
Sec16a	Srebf1	0.138422
Anks6	Zbtb14	0.134942
Pabpc1l	Zfp57	0.12238299999999999
Cdk14	Sohlh2	0.097883
Homer1	Ebf1	0.06815800000000001
Gm17484	Foxj2	0.14330299999999999
Zfp729b	Zfp691	0.12215799999999999
Smc2os	Zeb1	0.134007
Dusp28	Spib	0.144563
Fxr1	Duxbl1	0.07563500000000001
Plekhf1	Zbtb14	0.14919100000000002
Ikzf5	Mxi1	0.100252
Kat6a	Hoxd11	0.134008
D930030I03Rik	Mxi1	0.06820599999999999
Ggcx	Sox18	0.16761199999999998
Xpnpep3	Jun	0.13985899999999998
Gm9888	Tcf12	0.127394
1810062O18Rik	Nkx2-9	0.10873499999999998
Vpreb1	Vax1	0.133982
Chgb	Mafg	0.052478
Slc24a3	Meox1	0.082993
Golga7	Zbtb33	0.098346
Nxpe4	Foxl2	0.09261
Gm12976	Sox12	0.12023800000000001
Gm16982	Mecp2	0.121154
Scyl2	Zfp128	0.117532
Fam181b	Pax2	0.094999
Gtf2h1	Tbx2	0.08944500000000001
Kcna4	Setbp1	0.09548999999999999
Plp2	Pbx2	0.099112
Zfp955b	Sox12	0.105246
4931423N10Rik	Sox11	0.127156
Ccer2	Sox11	0.127156
Btbd7	Srebf1	0.108696
Vasn	Sohlh2	0.11411099999999999
Cog3	Yy1	0.14536400000000002
Exoc6	Rfx1	0.08062899999999999
Fkbp5	Zfp410	0.09422699999999999
Mex3d	Sox12	0.13058
Rcan1	Hoxc9	0.10989000000000002
Vapa	Prdm11	0.079221
Btbd19	Nfic	0.11021800000000001
Zfp282	Tead2	0.154641
Actrt3	Nhlh1	0.10243900000000002
Slain1	Sox4	0.077842
Gm14322	Vax1	0.08967699999999999
Gm7293	Irf2	0.11171400000000001
Rpl6	Cic	0.139148
Aldh6a1	Ctcfl	0.105275
Wee1	Zbtb14	0.126538
Lmbr1l	Mecp2	0.08612
Jakmip2	Esr2	0.131849
Malt1	Ppara	0.12320899999999999
Gm10260	Elk4	0.083664
Ing5	Six3	0.10894300000000001
Cth	Hmga2	0.111893
Ppp6r3	Cux1	0.11271600000000001
Samd12	Atoh1	0.12193299999999999
Cideb	Srebf1	0.113668
Hist2h2be	Hmga2	0.096513
Pcdhga11	Sry	0.09199299999999999
Csnk2a2	Zfp57	0.095947
Lrrcc1	Stat2	0.10622899999999999
Diablo	Mnt	0.096988
9330182L06Rik	Barx2	0.123079
Chd5	Nr2f6	0.09785
Riiad1	Nfe2l1	0.11848399999999999
Prkcg	Bhlhe22	0.055437
Snap91	Esr2	0.087187
Capn15	Tbx2	0.090896
Kctd4	Tbx2	0.052519
Myh7	Hmga2	0.13051400000000002
Hscb	Sox4	0.078561
Grid2	Barx2	0.106116
Nedd1	Barhl1	0.109917
Dffa	Mxi1	0.07716100000000001
Fam198a	Nfkb2	0.080957
Exph5	Zfp57	0.08126799999999999
Pcdh20	Zfp57	0.08126799999999999
Vit	Nfib	0.102908
Klhl1	Etv5	0.083069
Map3k14	Nkx6-3	0.10693599999999999
Klhl2	Zfp57	0.12374
Gm15445	Vax1	0.086752
Simc1	Nfe2l1	0.08016000000000001
Zc3h8	Ahr	0.07215
Cks1brt	Hes5	0.092244
Npepl1	Myod1	0.077343
Cdk17	Nr1i3	0.102805
Ywhaz	Tbx4	0.07122
Gm28727	Pax6	0.104275
Mtmr4	Hmga2	0.102407
Abcg5	Mtf1	0.075723
Clhc1	Zfp57	0.100851
Agbl2	Sohlh2	0.098216
Gm42884	Sohlh2	0.098216
Otud3	Sry	0.076502
Pigm	Ets1	0.096651
Hmox2	Pax5	0.066264
Zfp407	Rfx6	0.052672000000000004
Gm19705	Nhlh1	0.064691
Xpr1	Homez	0.077622
Gm3468	Zbtb14	0.05612999999999999
Tbx2	Prdm1	0.060464
A730017C20Rik	Hmga2	0.098106
Lingo1	Atoh1	0.072109
A830011K09Rik	Nkx2-3	0.089462
Smim3	Mtf1	0.066009
Dusp22	Mtf1	0.076325
Lix1l	Sry	0.06641699999999999
Med24	Prdm9	0.084239
H19	Nfib	0.050841000000000004
Dram1	Zfp711	0.050649
Tmem170	Zfp711	0.050649
Shcbp1l	Nr2f6	0.074257
Shroom4	Mafg	0.059986000000000005
Arhgap19	Sohlh2	0.058198
Gm11175	Sox11	0.058977999999999996
1010001B22Rik	Tfec	0.05259
Lsm5	Atf4	0.795293
Gpc5	Barx2	0.71625
Nrg1	Barx2	0.808624
Plcd1	Neurog2	0.666729
Snca	Barx2	0.700621
Sycp3	Barx2	0.6462220000000001
Plcb1	Dlx2	0.596459
Xrcc3	Neurog2	0.64617
Ttc1	Zbtb33	0.600425
Cap1	Neurog2	0.672536
9530026P05Rik	Hmga2	0.5410729999999999
Rasal1	Hmga2	0.5410729999999999
Uqcr10	Trp73	0.597206
Ifitm10	Etv2	0.613376
Pank1	Relb	0.540234
Eif4a1	Sox6	0.62905
Usmg5	Jdp2	0.605
Dctn3	Sox4	0.71297
Apbb1ip	Neurog2	0.450805
Scand1	Hoxc9	0.590879
Eif5a	Spic	0.541986
Camk2n1	Lhx6	0.7446689999999999
Frg1	Irx3	0.63081
Commd4	Spic	0.625967
Asns	Hand1	0.552722
Shroom2	Tgif2	0.767335
Rpl27-ps3	Cic	0.567174
Tcp1	Zbtb33	0.534363
Dbn1	Arid3b	0.73519
Cox7b	Hoxc9	0.877084
Stx1a	Esrrg	0.5223949999999999
Smarcd3	Nr2f2	0.49547299999999994
Spock3	Grhl2	0.456168
Meg3	Prdm5	0.594374
Igsf3	Dlx2	0.510821
Ypel2	Lhx5	0.584739
Sox2	Pbx2	0.46425
BC030500	Zbtb14	0.600584
Cadm4	Tcfcp2l1	0.540471
Tcp1	Rora	0.616675
Ddit3	Gfi1	0.651899
Elavl4	Zbtb33	0.5434260000000001
Pin1	Spic	0.645775
Lsm4	Spic	0.532569
Sparc	Zfp335	0.576863
Lrrc75b	Ebf1	0.5984689999999999
Nme1	Elf1	0.459581
Acp1	Rora	0.7641439999999999
Atp6v1g1	Msgn1	0.528826
Ppp1r15a	Zfp711	0.5197579999999999
Ly6h	Rfx3	0.428324
Tubg2	Rfx4	0.573966
Sox11	Ovol2	0.44488500000000003
Ndufv3	Foxk1	0.49589399999999995
Gm11940	Lhx5	0.43946999999999997
Pdcd4	Hsf1	0.44769799999999993
Pou3f2	Dlx2	0.502537
Zyx	Fosb	0.453747
Adap1	Hoxb4	0.443449
Akap7	Hoxc9	0.42754200000000003
4930452B06Rik	Ebf1	0.43166099999999996
Lrrc7	Rfx4	0.421299
Rpl28	Elk4	0.640157
Car3	Elf4	0.43418999999999996
Top3a	Sox8	0.758404
Bcas2	Sox6	0.44354799999999994
Pgam5	Gabpa	0.509995
Trappc1	Hic1	0.533554
Tspan13	Esr2	0.7155090000000001
Nmt1	Tbx4	0.44486099999999995
Rpl13	Cic	0.538439
Ndufs8	Nfkb2	0.502382
Nav2	Rfx1	0.484046
Tshz3	Lhx6	0.515407
Clpp	Nfkb2	0.424969
Dopey1	Prdm1	0.401408
Zdhhc15	Nfatc3	0.40517600000000004
Tmod2	Sp1	0.43232200000000004
Rps13	Foxk1	0.43942299999999995
Uqcrq	Lhx8	0.379175
Ndufb4	Foxk1	0.474638
Fam69b	Thap11	0.404617
Gm15417	Sox8	0.456929
Gja1	Sox8	0.456929
Ptges	Sox8	0.456929
Coch	Barx2	0.378027
Gm16287	Barx2	0.45874
Lsamp	Nfib	0.395901
Ppp1r1a	Jdp2	0.47288100000000005
Gpi1	Sox13	0.368147
9130011E15Rik	Nfatc3	0.463189
Eny2	Rxrg	0.441321
Ptpdc1	Hnf4a	0.412587
Ubl5	Elk4	0.504946
Pten	Klf12	0.42044
Xkr4	Lhx5	0.434122
Txn1	Rxrg	0.530173
Rps7	Cic	0.36389699999999997
Rcan1	Gfi1b	0.43516099999999996
Pfdn4	Nr2f2	0.44936499999999996
Abhd14a	Esr2	0.42819300000000005
Rpl5	Elk4	0.440833
Sytl2	Nfib	0.457742
Clip2	Foxj3	0.427594
Nxph1	Nr2f6	0.34891500000000003
App	Nr2e3	0.415394
Serinc1	Gli3	0.39735
Plod2	Lhx5	0.37295700000000004
Mrpl20	Irf5	0.355431
Fabp3	Hic1	0.5213720000000001
Cox20	Dlx2	0.363249
Srsf5	Sox6	0.421757
Smim14	Jdp2	0.355241
Nt5c	Sox13	0.575855
Grik3	Uncx	0.35882800000000004
Rbm3	Egr1	0.5473640000000001
Nbas	Six1	0.37131
Krt10	Zfp932	0.35382600000000003
9330102E08Rik	Esrrg	0.389104
Phb	Hsf1	0.622604
Gclm	Hoxc12	0.364529
Amh	Nkx2-3	0.43292200000000003
Chst2	Hes5	0.34651
Gnal	Hoxb4	0.503016
Zfp580	Nr2f2	0.329022
Ppp6c	Elf4	0.46566499999999994
Mrps6	Mecom	0.452029
Endog	Hic1	0.458104
Arl4c	Sox2	0.366622
Stradb	Olig3	0.32569699999999996
Klf7	Bcl6b	0.40418699999999996
Pgam1	Esrrg	0.395242
Nkd2	Barx2	0.388233
Gfra2	Etv2	0.314612
Gm10600	Nfatc3	0.330588
Dctn3	Irf9	0.455974
Prdx2	Sox6	0.442464
Gm11808	Mnt	0.405053
Spon1	Pou4f3	0.38874000000000003
Dab1	Gli2	0.34452
Dynlt3	E2f6	0.38721700000000003
Myl12b	Mlxip	0.385106
Pde10a	Mafg	0.330403
Rtn4rl1	XP_911724.4	0.39614299999999997
Mpp1	Neurog2	0.417401
Bcas2	Tead1	0.349846
Fbxo7	Etv5	0.390152
Rab4a	Uncx	0.408019
Gtf2h4	Stat5b	0.318902
Cntnap5a	Hic1	0.360698
Ptpn1	Mxi1	0.336544
Dok5	Meox1	0.30633499999999997
Chmp2b	Esr2	0.31861999999999996
Arf5	Srebf1	0.419133
Cntnap5a	Nfib	0.350663
Ppp3ca	Six4	0.400306
Star	E2f5	0.320015
Fam69a	Ovol2	0.355644
Rps23	Cic	0.425518
Scn1b	Barx2	0.395266
Pfdn5	Elk4	0.335468
Unc80	Zbtb17	0.415232
Mrpl54	Rxrg	0.27434200000000003
Tmem147	Esr2	0.35180700000000004
Zdhhc22	Hoxb7	0.332427
Adcy1	Lhx6	0.348616
Srm	Onecut1	0.38165
Gda	Barx2	0.426588
Gm4889	Vax1	0.317676
4930524J08Rik	Nfatc3	0.4145
Slc6a9	Barx2	0.414562
Trpc4ap	Mxi1	0.32818400000000003
Socs2	Zfp637	0.383221
Cyc1	Nfil3	0.41396099999999997
Scd1	Barx2	0.40929099999999996
Pcdh9	Nfib	0.306737
Mcoln1	Srebf1	0.32945399999999997
Pts	Ctcf	0.32871100000000003
Fau	Elk4	0.26775
Fgf12	Nfib	0.41093100000000005
Foxg1	Sox4	0.302218
Gm7008	Nfatc3	0.342911
Ckb	Srebf1	0.34958
Lamp1	Tead2	0.360991
Timm13	Lhx8	0.358991
Dusp7	Sox8	0.380497
Cck	Zbtb7b	0.346854
Zbtb12	Dlx2	0.346978
Ociad1	Nr2f6	0.344704
Rpl18	Nfyc	0.398314
Cntn5	Nkx2-2	0.32585
Mgat3	Nkx2-6	0.315824
Arl5a	Vax1	0.311361
Iqub	Nkx6-3	0.30492600000000003
Prox2os	Nkx6-3	0.30492600000000003
Tle4	Barx2	0.39202800000000004
Meis1	Dlx2	0.325391
Dusp8	Stat4	0.289475
Ddah2	Irf2	0.34836300000000003
Ascl1	Zfp637	0.31412399999999996
Slit3	Hoxd8	0.35647399999999996
mt-Co3	Tcfl5	0.285866
Baiap2l2	Nfib	0.30995900000000004
Gm11615	Meox1	0.32069899999999996
Mrps14	Tead1	0.335739
Ppid	Sox4	0.420414
H1fx	Prdm5	0.37041399999999997
Cox6c	Mlxip	0.40354
Runx2	Runx3	0.321728
Atxn1	Mybl2	0.331813
Trappc1	Mlxip	0.32807800000000004
4632428C04Rik	Barx2	0.315242
Gm11273	Esrrg	0.300031
Esf1	Zbtb33	0.346649
Gabarapl2	Sox4	0.281538
Tbcc	Elk4	0.293097
Marf1	Gata4	0.29044699999999996
Rps23	Arntl	0.360068
Atxn10	Arnt	0.33374699999999996
Abl1	Zkscan5	0.294315
Apoa2	Six3	0.301176
Cst6	Barx2	0.40694400000000003
Krt73	Dlx2	0.343515
Stk32c	Nfib	0.315282
Rpn1	Mtf1	0.322517
Rpl27	Etv3	0.273534
Tnfsf13b	Nkx2-3	0.298628
Adss	Elk3	0.30314
Spc25	Barx2	0.35444499999999995
Pnma2	Pax5	0.30504699999999996
L1cam	Hoxb4	0.32810300000000003
Chmp5	Sox6	0.25219400000000003
Pak7	Prdm14	0.308257
Ptprg	Gata6	0.302816
Pclo	Barx2	0.30930599999999997
Cdk5r2	Nkx3-1	0.388696
Kcnk3	Barx2	0.339368
Hpca	Etv2	0.318793
Rplp0	Cic	0.283496
2010107E04Rik	Foxk1	0.32648
Rabif	Foxj3	0.346028
Zfp821	Eomes	0.288066
Glmp	Lhx5	0.30714600000000003
Dlgap2	Zfp637	0.326787
Gm10010	Nfib	0.287939
Sumo2	Nfya	0.333834
Gabrd	Uncx	0.320848
Atp5g2	Nfyb	0.279798
Prdm9	Sox18	0.31459699999999996
Txnl4a	Egr1	0.300107
Srm	Hsf2	0.32616799999999996
Prkar1a	Ar	0.30325599999999997
Penk	Barx2	0.39424000000000003
Dnajc25	Arnt2	0.24759899999999999
Slain2	Tcf4	0.349416
Rnf5	Msgn1	0.282532
Psmd12	Rora	0.384897
Lancl3	Dlx1	0.26616599999999996
Pvt1	Nfkb2	0.305411
Ube2n	Creb3l2	0.298743
Pdcd5	Cic	0.334298
Gm2000	Rxra	0.359431
Dctn1	Trp63	0.299217
Rell2	Hic1	0.261455
Csnk2a1	Etv3	0.267691
Fut9	Mtf1	0.253871
Hras	Nkx3-1	0.26815
Scmh1	Nr2e3	0.296482
Ubald2	Clock	0.35486
Sdhc	Sox4	0.337016
Rpp21	Hoxa9	0.299583
Gm26610	Klf7	0.282555
Sptbn1	Sp1	0.322932
Pop7	Rhox11	0.326015
Zfp280d	Zfx	0.255656
S100a11	Gfi1	0.272098
Hnrnpa3	Usf1	0.273485
Rpl36al	Mlxip	0.269404
Coq10a	Jdp2	0.262243
Pdcd5	Sry	0.296093
Gm15998	Hoxa2	0.29596100000000003
Kif21a	Nr2f6	0.29066
Arfip2	Arid3b	0.30944299999999997
Nefl	Esrrg	0.252653
Rps6ka5	Mxi1	0.298929
